82.0,0.0,87.0,2.0,-40.0,7.0,5.0,128.0,124.0,0
80.0,0.0,85.0,5.0,-40.0,8.0,5.0,126.0,122.0,0
106.0,4.0,107.0,2.0,70.0,0.0,1.0,37.0,36.0,0
107.0,-1.0,108.0,-1.0,72.0,16.0,1.0,36.0,34.0,0
84.0,0.0,88.0,-2.0,6.0,-6.0,5.0,83.0,78.0,0
104.0,0.0,105.0,0.0,72.0,11.0,1.0,33.0,32.0,0
81.0,0.0,84.0,2.0,-14.0,0.0,4.0,100.0,96.0,0
123.0,275.0,105.0,0.0,36.0,-2.0,-18.0,69.0,86.0,0
81.0,5.0,84.0,0.0,-20.0,0.0,4.0,105.0,102.0,0
84.0,9.0,89.0,0.0,6.0,-9.0,5.0,84.0,78.0,0
80.0,0.0,84.0,1.0,-28.0,0.0,4.0,112.0,108.0,0
107.0,0.0,108.0,7.0,70.0,0.0,1.0,38.0,36.0,0
81.0,1.0,86.0,0.0,-40.0,5.0,4.0,127.0,122.0,0
80.0,3.0,84.0,0.0,-42.0,0.0,4.0,128.0,124.0,0
85.0,0.0,88.0,-7.0,0.0,0.0,3.0,88.0,84.0,0
84.0,0.0,88.0,0.0,0.0,18.0,3.0,88.0,84.0,0
102.0,-1.0,104.0,0.0,72.0,12.0,1.0,31.0,30.0,0
79.0,0.0,83.0,0.0,-28.0,21.0,4.0,112.0,108.0,0
102.0,-1.0,104.0,0.0,70.0,0.0,1.0,34.0,32.0,0
80.0,-1.0,84.0,-6.0,-36.0,0.0,4.0,120.0,116.0,0
79.0,0.0,83.0,0.0,-30.0,-8.0,4.0,114.0,110.0,0
103.0,4.0,104.0,8.0,70.0,0.0,1.0,35.0,34.0,0
82.0,-5.0,87.0,0.0,-40.0,0.0,5.0,128.0,124.0,0
79.0,-1.0,83.0,-2.0,-40.0,3.0,4.0,124.0,120.0,0
101.0,0.0,102.0,0.0,72.0,4.0,1.0,29.0,28.0,0
74.0,3.0,79.0,7.0,-42.0,0.0,4.0,123.0,118.0,0
79.0,0.0,83.0,0.0,-28.0,27.0,4.0,112.0,108.0,0
106.0,-3.0,107.0,-5.0,72.0,0.0,1.0,35.0,34.0,0
78.0,1.0,82.0,1.0,-40.0,7.0,4.0,123.0,120.0,0
103.0,5.0,104.0,-1.0,70.0,-2.0,1.0,35.0,34.0,0
74.0,8.0,78.0,10.0,-42.0,-2.0,4.0,122.0,118.0,0
82.0,-2.0,86.0,0.0,-10.0,1.0,4.0,96.0,92.0,0
104.0,5.0,105.0,5.0,70.0,0.0,1.0,35.0,34.0,0
81.0,-1.0,85.0,-2.0,-40.0,0.0,4.0,126.0,122.0,0
83.0,2.0,86.0,0.0,-2.0,0.0,3.0,88.0,86.0,0
75.0,0.0,80.0,4.0,-42.0,0.0,5.0,124.0,120.0,0
85.0,0.0,88.0,0.0,2.0,-17.0,3.0,86.0,82.0,0
81.0,0.0,86.0,0.0,-40.0,2.0,4.0,127.0,122.0,0
84.0,0.0,88.0,0.0,-2.0,-12.0,3.0,90.0,88.0,0
104.0,0.0,105.0,0.0,70.0,0.0,1.0,35.0,34.0,0
