42.0,-29.0,78.0,-6.0,0.0,0.0,36.0,78.0,42.0,0
45.0,-64.0,77.0,-3.0,44.0,-4.0,32.0,34.0,2.0,0
96.0,-27.0,107.0,0.0,68.0,-24.0,11.0,40.0,30.0,0
59.0,-69.0,88.0,0.0,8.0,0.0,29.0,81.0,52.0,0
87.0,-36.0,107.0,0.0,64.0,-9.0,20.0,42.0,22.0,0
44.0,-40.0,77.0,0.0,-2.0,0.0,33.0,79.0,46.0,0
69.0,-27.0,107.0,0.0,60.0,-6.0,38.0,47.0,10.0,0
44.0,45.0,77.0,0.0,-22.0,0.0,34.0,101.0,66.0,0
84.0,-35.0,107.0,0.0,64.0,-3.0,22.0,42.0,20.0,0
46.0,48.0,77.0,0.0,-22.0,0.0,31.0,101.0,70.0,0
45.0,46.0,77.0,0.0,-22.0,0.0,33.0,101.0,68.0,0
47.0,33.0,77.0,0.0,28.0,0.0,30.0,48.0,18.0,0
52.0,-27.0,91.0,0.0,2.0,0.0,38.0,88.0,50.0,0
76.0,-45.0,107.0,0.0,62.0,-3.0,30.0,45.0,14.0,0
66.0,77.0,82.0,0.0,-40.0,25.0,16.0,123.0,106.0,0
80.0,-38.0,107.0,0.0,62.0,-8.0,27.0,45.0,18.0,0
37.0,-42.0,76.0,0.0,36.0,0.0,39.0,40.0,2.0,0
37.0,-100.0,106.0,-1.0,30.0,1.0,69.0,75.0,6.0,0
51.0,-33.0,77.0,0.0,-2.0,0.0,26.0,79.0,54.0,0
37.0,-78.0,76.0,0.0,20.0,0.0,39.0,55.0,16.0,0
37.0,-32.0,106.0,0.0,30.0,0.0,69.0,75.0,6.0,0
45.0,-27.0,81.0,0.0,44.0,0.0,36.0,37.0,2.0,0
41.0,22.0,77.0,0.0,28.0,0.0,36.0,48.0,12.0,0
43.0,-72.0,76.0,0.0,42.0,0.0,33.0,35.0,2.0,0
76.0,-41.0,88.0,-2.0,8.0,0.0,13.0,81.0,68.0,0
37.0,-35.0,77.0,0.0,20.0,0.0,40.0,56.0,16.0,0
50.0,24.0,77.0,0.0,-22.0,0.0,27.0,101.0,74.0,0
50.0,23.0,79.0,0.0,42.0,0.0,29.0,37.0,8.0,0
44.0,-34.0,79.0,2.0,0.0,0.0,35.0,79.0,44.0,0
58.0,-70.0,88.0,0.0,8.0,0.0,30.0,81.0,50.0,0
46.0,-49.0,79.0,3.0,0.0,0.0,33.0,79.0,46.0,0
72.0,-41.0,107.0,0.0,60.0,-31.0,35.0,47.0,12.0,0
47.0,-45.0,91.0,0.0,2.0,0.0,44.0,88.0,44.0,0
54.0,-73.0,88.0,0.0,8.0,0.0,34.0,81.0,46.0,0
72.0,24.0,82.0,0.0,-42.0,-2.0,10.0,126.0,116.0,0
42.0,-31.0,91.0,0.0,2.0,0.0,48.0,88.0,40.0,0
47.0,-48.0,77.0,0.0,-2.0,0.0,29.0,79.0,50.0,0
73.0,-44.0,107.0,0.0,62.0,-1.0,33.0,45.0,12.0,0
70.0,51.0,82.0,0.0,-40.0,28.0,12.0,123.0,112.0,0
68.0,72.0,82.0,0.0,-42.0,-8.0,14.0,126.0,112.0,0
49.0,28.0,77.0,0.0,28.0,0.0,28.0,48.0,20.0,0
75.0,-47.0,107.0,0.0,62.0,-2.0,32.0,45.0,12.0,0
71.0,32.0,82.0,0.0,-42.0,-4.0,11.0,126.0,116.0,0
74.0,-42.0,107.0,0.0,62.0,-1.0,33.0,45.0,12.0,0
57.0,1149.0,80.0,0.0,34.0,0.0,23.0,46.0,24.0,1
97.0,-29.0,107.0,0.0,70.0,0.0,10.0,37.0,28.0,0
71.0,-33.0,107.0,0.0,60.0,-21.0,36.0,47.0,12.0,0
72.0,-51.0,88.0,-1.0,8.0,0.0,16.0,81.0,64.0,0
37.0,-88.0,106.0,0.0,34.0,-2.0,69.0,72.0,4.0,0
82.0,-33.0,107.0,0.0,62.0,-16.0,25.0,45.0,20.0,0
37.0,-100.0,106.0,-2.0,34.0,-3.0,69.0,72.0,4.0,0
49.0,-42.0,77.0,0.0,-2.0,0.0,28.0,79.0,52.0,0
47.0,-42.0,89.0,5.0,6.0,-8.0,41.0,84.0,42.0,0
77.0,-36.0,88.0,-3.0,8.0,0.0,11.0,81.0,70.0,0
78.0,-42.0,107.0,0.0,62.0,-5.0,29.0,45.0,16.0,0
47.0,44.0,77.0,0.0,-22.0,0.0,30.0,101.0,70.0,0
52.0,-25.0,79.0,0.0,0.0,0.0,26.0,79.0,52.0,0
37.0,-118.0,106.0,3.0,30.0,-16.0,69.0,75.0,6.0,0
37.0,-31.0,80.0,0.0,34.0,0.0,43.0,46.0,2.0,0
37.0,-85.0,77.0,0.0,20.0,0.0,40.0,57.0,16.0,0
50.0,-38.0,91.0,0.0,2.0,0.0,41.0,88.0,48.0,0
43.0,29.0,77.0,0.0,28.0,0.0,34.0,48.0,14.0,0
41.0,21.0,77.0,0.0,28.0,0.0,36.0,48.0,12.0,0
37.0,-64.0,106.0,-1.0,30.0,0.0,69.0,75.0,6.0,0
46.0,-49.0,77.0,0.0,-2.0,0.0,31.0,79.0,48.0,0
68.0,-60.0,88.0,0.0,8.0,0.0,21.0,81.0,60.0,0
48.0,-46.0,89.0,6.0,6.0,-11.0,41.0,84.0,42.0,0
48.0,30.0,77.0,0.0,28.0,0.0,29.0,48.0,20.0,0
72.0,-38.0,107.0,0.0,62.0,5.0,35.0,45.0,10.0,0
43.0,-32.0,79.0,2.0,0.0,0.0,35.0,79.0,44.0,0
57.0,-71.0,88.0,0.0,8.0,0.0,32.0,81.0,48.0,0
71.0,-31.0,107.0,0.0,60.0,-17.0,36.0,47.0,12.0,0
47.0,48.0,77.0,0.0,-22.0,0.0,30.0,101.0,70.0,0
81.0,-29.0,89.0,2.0,8.0,0.0,8.0,81.0,74.0,0
84.0,-32.0,107.0,0.0,62.0,-32.0,23.0,45.0,22.0,0
51.0,24.0,77.0,0.0,-22.0,0.0,27.0,101.0,74.0,0
37.0,-42.0,76.0,0.0,20.0,0.0,39.0,55.0,16.0,0
43.0,-91.0,76.0,0.0,42.0,0.0,33.0,35.0,2.0,0
47.0,-48.0,78.0,-6.0,0.0,0.0,31.0,78.0,48.0,0
37.0,-94.0,112.0,365.0,34.0,17.0,75.0,78.0,4.0,0
37.0,-91.0,80.0,0.0,34.0,0.0,43.0,46.0,2.0,0
97.0,-28.0,107.0,0.0,68.0,-30.0,10.0,40.0,30.0,0
42.0,-25.0,77.0,0.0,-2.0,0.0,35.0,79.0,44.0,0
55.0,-72.0,88.0,0.0,8.0,0.0,33.0,81.0,48.0,0
64.0,1532.0,77.0,0.0,20.0,0.0,14.0,57.0,44.0,1
37.0,-65.0,76.0,0.0,36.0,0.0,39.0,40.0,2.0,0
94.0,-35.0,107.0,0.0,68.0,-15.0,12.0,40.0,28.0,0
37.0,-42.0,75.0,0.0,26.0,-19.0,38.0,49.0,12.0,0
48.0,-42.0,91.0,0.0,2.0,0.0,43.0,88.0,46.0,0
72.0,30.0,82.0,0.0,-42.0,-3.0,10.0,126.0,116.0,0
44.0,28.0,77.0,0.0,28.0,0.0,33.0,48.0,16.0,0
37.0,-54.0,75.0,-1.0,28.0,15.0,38.0,46.0,8.0,0
37.0,-82.0,76.0,0.0,36.0,0.0,39.0,40.0,2.0,0
50.0,-62.0,88.0,0.0,6.0,-27.0,38.0,83.0,46.0,0
37.0,-41.0,106.0,0.0,34.0,-1.0,69.0,72.0,4.0,0
45.0,-45.0,81.0,0.0,44.0,0.0,36.0,37.0,2.0,0
45.0,-49.0,79.0,2.0,0.0,0.0,33.0,79.0,46.0,0
37.0,-80.0,106.0,-1.0,34.0,-2.0,69.0,72.0,4.0,0
86.0,-37.0,107.0,0.0,64.0,-6.0,21.0,42.0,22.0,0
45.0,-47.0,91.0,0.0,2.0,0.0,46.0,88.0,42.0,0
37.0,-42.0,77.0,0.0,20.0,0.0,40.0,57.0,16.0,0
47.0,-38.0,89.0,4.0,6.0,-7.0,42.0,84.0,42.0,0
37.0,-56.0,106.0,0.0,34.0,-1.0,69.0,72.0,4.0,0
79.0,-35.0,89.0,4.0,8.0,0.0,10.0,81.0,70.0,0
44.0,-36.0,79.0,3.0,0.0,0.0,35.0,79.0,44.0,0
71.0,46.0,82.0,0.0,-42.0,-8.0,11.0,126.0,114.0,0
87.0,-34.0,107.0,0.0,64.0,-7.0,20.0,42.0,22.0,0
50.0,30.0,77.0,0.0,-22.0,0.0,28.0,101.0,72.0,0
66.0,-63.0,88.0,0.0,8.0,0.0,22.0,81.0,58.0,0
64.0,-63.0,88.0,0.0,8.0,0.0,24.0,81.0,56.0,0
45.0,-42.0,91.0,0.0,2.0,0.0,46.0,88.0,42.0,0
60.0,50.0,82.0,0.0,-40.0,28.0,22.0,123.0,102.0,0
43.0,-113.0,76.0,0.0,42.0,0.0,33.0,35.0,2.0,0
37.0,-54.0,106.0,0.0,30.0,-6.0,69.0,75.0,6.0,0
43.0,-35.0,77.0,0.0,-2.0,0.0,34.0,79.0,46.0,0
37.0,-105.0,106.0,0.0,34.0,0.0,69.0,72.0,4.0,0
46.0,-33.0,89.0,3.0,6.0,-4.0,43.0,84.0,42.0,0
40.0,28.0,77.0,0.0,-22.0,0.0,38.0,101.0,64.0,0
71.0,42.0,82.0,0.0,-42.0,-7.0,11.0,126.0,114.0,0
77.0,-44.0,107.0,0.0,62.0,-4.0,30.0,45.0,16.0,0
45.0,-44.0,77.0,0.0,-2.0,0.0,32.0,79.0,48.0,0
51.0,23.0,77.0,0.0,28.0,0.0,26.0,48.0,22.0,0
75.0,-43.0,88.0,-1.0,8.0,0.0,14.0,81.0,68.0,0
42.0,23.0,77.0,0.0,28.0,0.0,34.0,48.0,14.0,0
48.0,-42.0,78.0,-7.0,0.0,0.0,30.0,78.0,48.0,0
83.0,-31.0,107.0,0.0,62.0,-26.0,24.0,45.0,22.0,0
45.0,-49.0,77.0,0.0,-2.0,0.0,32.0,79.0,48.0,0
90.0,-37.0,107.0,0.0,64.0,-23.0,17.0,42.0,26.0,0
50.0,23.0,77.0,0.0,-22.0,0.0,27.0,101.0,74.0,0
81.0,-35.0,107.0,0.0,62.0,-10.0,26.0,45.0,18.0,0
37.0,-110.0,106.0,0.0,34.0,-3.0,69.0,72.0,4.0,0
49.0,-58.0,88.0,0.0,6.0,-17.0,40.0,83.0,44.0,0
51.0,-65.0,88.0,0.0,8.0,5.0,37.0,81.0,44.0,0
42.0,22.0,77.0,0.0,28.0,0.0,35.0,48.0,14.0,0
49.0,31.0,77.0,0.0,-22.0,0.0,28.0,101.0,72.0,0
37.0,-51.0,106.0,-1.0,30.0,0.0,69.0,75.0,6.0,0
84.0,-28.0,107.0,0.0,64.0,-2.0,22.0,42.0,20.0,0
37.0,-37.0,106.0,-3.0,34.0,-6.0,69.0,72.0,4.0,0
48.0,45.0,77.0,0.0,-22.0,0.0,29.0,101.0,72.0,0
71.0,-35.0,107.0,0.0,60.0,-26.0,35.0,47.0,12.0,0
64.0,1532.0,106.0,-2.0,34.0,-35.0,42.0,72.0,30.0,1
50.0,22.0,77.0,0.0,28.0,0.0,26.0,48.0,22.0,0
45.0,-27.0,77.0,-2.0,44.0,-3.0,32.0,34.0,2.0,0
42.0,23.0,77.0,0.0,28.0,0.0,35.0,48.0,14.0,0
45.0,-98.0,81.0,0.0,44.0,0.0,36.0,37.0,2.0,0
37.0,-64.0,80.0,0.0,34.0,0.0,43.0,46.0,2.0,0
44.0,-36.0,91.0,0.0,2.0,0.0,47.0,88.0,42.0,0
45.0,-44.0,79.0,2.0,0.0,0.0,34.0,79.0,44.0,0
79.0,1963.0,88.0,0.0,44.0,0.0,9.0,44.0,34.0,1
94.0,-38.0,107.0,0.0,68.0,-12.0,13.0,40.0,26.0,0
57.0,92.0,80.0,0.0,34.0,0.0,23.0,46.0,24.0,0
37.0,-66.0,77.0,0.0,20.0,0.0,40.0,57.0,16.0,0
88.0,-39.0,107.0,0.0,64.0,-11.0,19.0,42.0,24.0,0
91.0,3049.0,106.0,-4.0,36.0,1.0,15.0,69.0,54.0,1
37.0,-39.0,80.0,0.0,34.0,0.0,43.0,46.0,2.0,0
70.0,-29.0,107.0,0.0,60.0,-10.0,37.0,47.0,10.0,0
37.0,-52.0,76.0,0.0,36.0,0.0,39.0,40.0,2.0,0
43.0,-32.0,91.0,0.0,2.0,0.0,48.0,88.0,40.0,0
44.0,27.0,77.0,0.0,28.0,0.0,33.0,48.0,16.0,0
37.0,-48.0,106.0,-362.0,30.0,-22.0,69.0,75.0,6.0,0
49.0,22.0,79.0,0.0,42.0,0.0,30.0,37.0,8.0,0
64.0,78.0,82.0,0.0,-42.0,-6.0,18.0,126.0,108.0,0
37.0,-84.0,106.0,0.0,34.0,0.0,69.0,72.0,4.0,0
82.0,2561.0,106.0,-4.0,34.0,-20.0,24.0,72.0,48.0,1
91.0,-38.0,107.0,0.0,64.0,-36.0,16.0,42.0,26.0,0
42.0,-25.0,77.0,0.0,-2.0,0.0,34.0,79.0,46.0,0
52.0,-69.0,88.0,0.0,8.0,6.0,36.0,81.0,44.0,0
37.0,-51.0,106.0,-1.0,34.0,-1.0,69.0,72.0,4.0,0
85.0,-38.0,107.0,0.0,64.0,-3.0,22.0,42.0,20.0,0
37.0,-64.0,106.0,-1.0,34.0,-2.0,69.0,72.0,4.0,0
79.0,-40.0,107.0,0.0,62.0,-6.0,28.0,45.0,16.0,0
80.0,-32.0,88.0,-6.0,8.0,0.0,9.0,81.0,72.0,0
37.0,-32.0,106.0,0.0,34.0,-1.0,69.0,72.0,4.0,0
47.0,22.0,79.0,0.0,42.0,0.0,31.0,37.0,6.0,0
89.0,-37.0,107.0,0.0,64.0,-14.0,18.0,42.0,24.0,0
